Date,Close/Last,Volume,Open,High,Low
11/17/2023,$369.8500061035156,40157000,$373.6099853515625,$374.3699951171875,$367
11/16/2023,$376.1700134277344,27182300,$370.9599914550781,$376.3500061035156,$370.17999267578125
11/15/2023,$369.6700134277344,26860100,$371.2799987792969,$373.1300048828125,$367.1099853515625
11/14/2023,$370.2699890136719,27683900,$371.010009765625,$371.95001220703125,$367.3500061035156
11/13/2023,$366.67999267578125,19986500,$368.2200012207031,$368.4700012207031,$365.8999938964844
11/10/2023,$369.6700134277344,28042100,$361.489990234375,$370.1000061035156,$361.07000732421875
11/09/2023,$360.69000244140625,24847300,$362.29998779296875,$364.7900085449219,$360.3599853515625
11/08/2023,$363.20001220703125,26767800,$361.67999267578125,$363.8699951171875,$360.54998779296875
11/07/2023,$360.5299987792969,25833900,$359.3999938964844,$362.4599914550781,$357.6300048828125
11/06/2023,$356.5299987792969,23828300,$353.45001220703125,$357.5400085449219,$353.3500061035156
11/03/2023,$352.79998779296875,23637700,$349.6300048828125,$354.3900146484375,$347.3299865722656
11/02/2023,$348.32000732421875,24348100,$347.239990234375,$348.8299865722656,$344.7699890136719
11/01/2023,$346.07000732421875,28158800,$339.7900085449219,$347.4200134277344,$339.6499938964844
10/31/2023,$338.1099853515625,20265300,$338.8500061035156,$339,$334.69000244140625
10/30/2023,$337.30999755859375,22828100,$333.4100036621094,$339.45001220703125,$331.8299865722656
10/27/2023,$329.80999755859375,29856500,$330.42999267578125,$336.7200012207031,$328.3999938964844
10/26/2023,$327.8900146484375,37828500,$340.5400085449219,$341.6300048828125,$326.94000244140625
10/25/2023,$340.6700134277344,55053800,$345.0199890136719,$346.20001220703125,$337.6199951171875
10/24/2023,$330.5299987792969,31153600,$331.29998779296875,$331.8399963378906,$327.6000061035156
10/23/2023,$329.32000732421875,24374700,$325.4700012207031,$332.7300109863281,$324.3900146484375
10/20/2023,$326.6700134277344,25027700,$331.7200012207031,$331.9200134277344,$325.45001220703125
10/19/2023,$331.32000732421875,25052100,$332.1499938964844,$336.8800048828125,$330.9100036621094
10/18/2023,$330.1099853515625,23153600,$332.489990234375,$335.5899963378906,$328.29998779296875
10/17/2023,$332.05999755859375,18338500,$329.5899963378906,$333.4599914550781,$327.4100036621094
10/16/2023,$332.6400146484375,22158000,$331.04998779296875,$336.1400146484375,$330.6000061035156
10/13/2023,$327.7300109863281,21072400,$332.3800048828125,$333.8299865722656,$326.3599853515625
10/12/2023,$331.1600036621094,19313100,$330.57000732421875,$333.6300048828125,$328.7200012207031
10/11/2023,$332.4200134277344,20063200,$331.2099914550781,$332.82000732421875,$329.1400146484375
10/10/2023,$328.3900146484375,20557100,$330.9599914550781,$331.1000061035156,$327.6700134277344
10/09/2023,$329.82000732421875,19891200,$324.75,$330.29998779296875,$323.17999267578125
10/06/2023,$327.260009765625,25673600,$316.54998779296875,$329.19000244140625,$316.29998779296875
10/05/2023,$319.3599853515625,16965600,$319.0899963378906,$319.9800109863281,$314.8999938964844
10/04/2023,$318.9599914550781,20720100,$314.0299987792969,$320.0400085449219,$314
10/03/2023,$313.3900146484375,21033500,$320.8299865722656,$321.3900146484375,$311.2099914550781
10/02/2023,$321.79998779296875,20570000,$316.2799987792969,$321.8900146484375,$315.17999267578125
